gene_id,gene_short_name,cell_group,CeNGEN_annotation,Additional genes used for annotation,Notes,Final annotation,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00005251,srh-28,106,,,,,0.381606617,1.267901729,0.664670659,0.574128874,0.513772915,2.68E-296,9.22E-290
WBGene00044513,Y58G8A.5,107,Neurons,,,AIM,0.840870606,27.56239083,0.988023952,0.851062977,0.954371458,0,0
WBGene00044640,B0432.14,107,,,,,0.279752424,13.71653885,0.976047904,0.286617514,0.806071958,0,0
WBGene00015706,C12D5.3,107,,,,,0.535075097,6.673138558,0.808383234,0.661907713,0.678640141,0,0
WBGene00011428,T04C12.3,107,,,,,0.216151886,43.83065606,0.994011976,0.217454006,0.659208966,0,0
WBGene00015354,snet-1,107,,,,,0.159676155,67.62750495,1,0.159676155,0.566417468,0,0
WBGene00018298,nlp-50,107,,,,,0.092041214,22.645247,0.988023952,0.093156865,0.508754888,2.05E-293,7.06E-287
WBGene00008589,nlp-57,107,,,,,0.183716301,5.84022035,0.868263473,0.211590498,0.508706019,2.19E-293,7.53E-287
WBGene00013964,ZK287.3,107,,,,,0.131227449,4.464367142,0.880239521,0.149081523,0.497284356,8.03E-287,2.76E-280
WBGene00001448,flp-5,107,,,,,0.066509596,16.70413577,0.976047904,0.068141733,0.466317992,4.96E-269,1.71E-262
WBGene00009562,flp-22,107,,,,,0.07606987,14.43647371,0.952095808,0.079897285,0.428587282,2.3E-247,7.92E-241
WBGene00021972,glb-31,108,Neurons,,,RIA,0.879761985,7.967850103,0.975609756,0.901756035,0.940637495,0,0
WBGene00020136,nlp-45,108,,,,,0.622387646,13.3735658,0.951219512,0.654304962,0.839998159,0,0
WBGene00001614,glr-3,108,,,,,0.789761202,3.233888282,0.847560976,0.931804584,0.77999336,0,0
WBGene00016809,C50D2.6,108,,,,,0.305461235,4.597740162,0.914634146,0.33397095,0.669193035,0,0
WBGene00044679,K02B12.9,108,,,,,0.306235954,9.234879406,0.951219512,0.321940362,0.645704702,0,0
WBGene00021272,Y23H5B.1,108,,,,,0.223026689,7.745831908,0.963414634,0.231496057,0.640883206,0,0
WBGene00001759,gst-11,108,,,,,0.256752654,4.230009886,0.896341463,0.286445137,0.628573892,0,0
WBGene00235325,C08D8.7,108,,,,,0.37831413,2.971747685,0.853658537,0.443167981,0.623655014,0,0
WBGene00015948,C18A11.2,108,,,,,0.21254914,6.075956581,0.914634146,0.23238706,0.560029705,7.15630372850045e-318,2.46015115796151e-311
WBGene00000433,ceh-8,108,,,,,0.359873552,1.644284402,0.62804878,0.573002548,0.515409363,1.28E-292,4.4E-286
WBGene00019669,K12B6.4,109,Neurons,,,IL2,0.868561377,8.177413681,0.963414634,0.901544721,0.928547855,0,0
WBGene00007722,C25D7.15,109,,,,,0.865936146,15.19336048,0.993902439,0.871248637,0.927763163,0,0
WBGene00013778,clec-194,109,,,,,0.859998355,5.039252244,0.902439024,0.95297115,0.84271333,0,0
WBGene00044421,D1007.18,109,,,,,0.487568402,8.466846239,0.932926829,0.52262234,0.764947102,0,0
WBGene00012137,asic-2,109,,,,,0.616915861,3.430806268,0.847560976,0.727871951,0.76222451,0,0
WBGene00000862,cwp-4,109,,,,,0.770463881,3.805402909,0.829268293,0.929088798,0.756559443,0,0
WBGene00011754,T13F3.7,109,,,,,0.754587431,3.163387525,0.823170732,0.91668399,0.72807231,0,0
WBGene00009399,F35C5.11,109,,,,,0.717051617,3.084064951,0.774390244,0.925956419,0.706646156,0,0
WBGene00017036,D1069.1,109,,,,,0.358528986,4.094069174,0.87195122,0.411180096,0.69310941,0,0
WBGene00015977,C18F10.2,109,,,,,0.689399478,2.96269898,0.725609756,0.95009676,0.659627759,0,0
WBGene00022540,ZC190.6,110,Neurons,,,ASK,0.704781741,2.827272931,0.846625767,0.832459593,0.762228874,0,0
WBGene00016738,C47D2.1,110,,,,,0.337126659,5.740446312,0.90797546,0.371294901,0.681982006,0,0
WBGene00007553,C13G3.1,110,,,,,0.288194242,22.56962423,0.981595092,0.293597884,0.676816876,0,0
WBGene00006981,zig-4,110,,,,,0.318282296,17.65200078,0.981595092,0.324250089,0.644995846,0,0
WBGene00009087,F23D12.3,110,,,,,0.23951479,22.32909951,0.950920245,0.251876843,0.603482519,0,0
WBGene00001803,lite-1,110,,,,,0.258368189,3.235526804,0.865030675,0.298680956,0.590792009,0,0
WBGene00010262,droe-4,110,,,,,0.194629581,24.9551975,0.938650307,0.207350469,0.564074259,1.79628434989794e-318,6.17515856101813e-312
WBGene00019242,srbc-40,110,,,,,0.423133263,1.862034545,0.693251534,0.61036037,0.553234001,2.28270317827194e-312,7.85E-306
WBGene00005745,srv-34,110,,,,,0.360945544,2.430036622,0.766871166,0.47067299,0.53317811,4.46E-301,1.53E-294
WBGene00006982,zig-5,110,,,,,0.13833292,4.17667076,0.932515337,0.148343855,0.526966534,1.4E-297,4.81E-291
WBGene00003591,nex-4,111,Neurons,,,AWC,0.315040896,5.285796041,0.867088608,0.363331836,0.631981632,0,0
WBGene00003741,nlp-3,111,,,,,0.163264155,25.71545377,1,0.163264155,0.617586055,0,0
WBGene00015117,B0294.1,111,,,,,0.254508694,9.162053085,0.955696203,0.26630711,0.614398895,0,0
WBGene00011137,R08A2.7,111,,,,,0.250479665,6.872420806,0.791139241,0.316606296,0.505753418,4.7E-278,1.62E-271
WBGene00008454,E02A10.4,111,,,,,0.111169838,5.226065702,0.911392405,0.121978016,0.478410922,4.38E-263,1.51E-256
WBGene00004346,rgs-3,111,,,,,0.174112257,2.622389162,0.772151899,0.225489644,0.469475982,3.41E-258,1.17E-251
WBGene00016293,C31H2.3,111,,,,,0.205974623,2.878504562,0.746835443,0.275796529,0.453006216,3.51E-249,1.21E-242
WBGene00018188,F38E9.6,111,,,,,0.137975129,4.482597048,0.82278481,0.16769285,0.447890108,2.21E-246,7.6E-240
WBGene00000262,bra-1,111,,,,,0.129692592,2.604267958,0.778481013,0.166596988,0.436942824,2.16E-240,7.42E-234
WBGene00000920,daf-28,111,,,,,0.105153359,6.272700255,0.911392405,0.115376602,0.43679085,2.61E-240,8.98E-234
WBGene00015059,B0228.1,112,Amphid socket is the only cell type where all these genes are prominently expressed,,,Amphid socket,0.825845048,54.83785039,0.987179487,0.836570309,0.895871117,0,0
WBGene00006685,twk-33,112,,,,,0.592901868,2.64593131,0.717948718,0.825827601,0.585247686,4.45470831113239e-318,1.53141289495123e-311
WBGene00018069,F35H10.3,112,,,,,0.466493302,8.233995571,0.878205128,0.531189454,0.574290418,3.8737317148864e-312,1.33E-305
WBGene00003837,oat-1,112,,,,,0.547419212,3.460039493,0.762820513,0.717625185,0.557036797,8.68E-303,2.98E-296
WBGene00016093,srsx-34,112,,,,,0.343547685,1.85461604,0.653846154,0.525425871,0.431851537,5.22E-235,1.79E-228
WBGene00007450,C08F11.1,112,,,,,0.405389406,9.223591486,0.564102564,0.718644857,0.422753518,4.35E-230,1.5E-223
WBGene00001620,glt-1,112,,,,,0.248855302,7.612031325,0.801282051,0.310571417,0.40525851,1.26E-220,4.34E-214
WBGene00022283,lgc-27,112,,,,,0.272421964,3.624030438,0.679487179,0.40092289,0.395191201,3.51E-215,1.21E-208
WBGene00012705,sre-18,112,,,,,0.365901459,1.895895515,0.487179487,0.75106089,0.384149895,3.28E-209,1.13E-202
WBGene00013633,Y105C5A.8,112,,,,,0.1887867,2.392919082,0.756410256,0.249582417,0.369333035,3.36E-201,1.15E-194
WBGene00009481,F36F2.8,113,Neurons,,,HSN,0.632021626,6.539908402,0.974193548,0.648763921,0.899724323,0,0
WBGene00009623,F41E7.7,113,,,,,0.287867731,6.65764946,0.95483871,0.301483097,0.689385286,0,0
WBGene00020789,T25B6.3,113,,,,,0.578318737,1.394814479,0.748387097,0.772753484,0.646222376,0,0
WBGene00009562,flp-22,113,,,,,0.186702794,44.15986988,0.987096774,0.189143354,0.643475354,0,0
WBGene00006600,tph-1,113,,,,,0.351605152,1.36643855,0.8,0.43950644,0.588669531,3.72309096211421e-318,1.27990187240985e-311
WBGene00044686,flp-28,113,,,,,0.173599743,60.27174949,0.993548387,0.174727014,0.583163149,3.46014856334954e-315,0
WBGene00006818,unc-86,113,,,,,0.144286752,2.687653648,0.84516129,0.170720966,0.498039512,2.49E-269,8.57E-263
WBGene00000239,bas-1,113,,,,,0.291296838,1.513308072,0.825806452,0.352742265,0.484827788,3.23E-262,1.11E-255
WBGene00011428,T04C12.3,113,,,,,0.097603329,16.19297663,0.961290323,0.101533664,0.477486498,2.89E-258,9.95E-252
WBGene00003743,nlp-5,113,,,,,0.155131726,4.053811104,0.858064516,0.180792614,0.469298395,7.39E-254,2.54E-247
WBGene00002109,ins-26,114,Neurons,,,ASI,0.473164548,41.68296866,0.993333333,0.476340149,0.824099377,0,0
WBGene00009529,F38B2.2,114,,,,,0.768251829,5.044067649,0.9,0.853613143,0.813274517,0,0
WBGene00002092,ins-9,114,,,,,0.644121186,12.50960059,0.913333333,0.705242174,0.799594229,0,0
WBGene00002089,ins-6,114,,,,,0.448498526,36.09857468,0.993333333,0.451508583,0.789441795,0,0
WBGene00000903,daf-7,114,,,,,0.300057773,12.10039834,0.953333333,0.314745916,0.652155652,0,0
WBGene00000920,daf-28,114,,,,,0.224658873,15.43898675,0.98,0.229243748,0.643348219,0,0
WBGene00002086,ins-3,114,,,,,0.294011956,9.203155798,0.92,0.319578213,0.629728012,0,0
WBGene00008795,F14D7.8,114,,,,,0.33961439,1.569223252,0.713333333,0.476094939,0.525289381,4.65E-276,1.6E-269
WBGene00011289,R102.2,114,,,,,0.102616288,74.62512686,1,0.102616288,0.515343018,7.46E-271,2.57E-264
WBGene00002087,ins-4,114,,,,,0.307514399,2.595613155,0.773333333,0.39764793,0.513726835,5.23E-270,1.8E-263
WBGene00012152,cnc-10,115,Phasmid socket is the only cell type where all these genes are prominently expressed,,,Phasmid socket,0.401900382,17.00361139,0.953020134,0.421712372,0.673328832,0,0
WBGene00017936,zipt-2.2,115,,,,,0.466947903,5.462675096,0.859060403,0.543556543,0.606704603,7.5276647127375e-317,2.58781540895662e-310
WBGene00008032,C39E9.8,115,,,,,0.288943145,18.3348973,0.979865772,0.294880333,0.601597274,3.44219803641304e-314,1.18E-307
WBGene00008579,F08G2.8,115,,,,,0.451384277,2.782756539,0.751677852,0.600502297,0.546741812,1.25E-285,4.3E-279
WBGene00017748,F23F1.7,115,,,,,0.314810729,9.341675377,0.832214765,0.378280635,0.546342721,2.02E-285,6.94E-279
WBGene00015514,C06A8.3,115,,,,,0.156870046,78.52829137,0.959731544,0.163452006,0.426174728,6.33E-223,2.18E-216
WBGene00018787,cutl-20,115,,,,,0.242129193,2.953015203,0.818791946,0.295715162,0.41376861,1.77E-216,6.09E-210
WBGene00044445,C02F5.14,115,,,,,0.341775092,19.58551748,0.617449664,0.553527051,0.39389332,3.75E-206,1.29E-199
WBGene00014053,ZK669.3,115,,,,,0.128884483,11.45566221,0.791946309,0.162743965,0.361987658,1.4E-189,4.82E-183
WBGene00013896,ZC443.1,115,,,,,0.162278068,5.99896574,0.771812081,0.210255932,0.33504338,1.37E-175,4.71E-169
WBGene00003749,nlp-11,116,Neurons,,,AIZ,0.18672952,37.65708465,1,0.18672952,0.773969653,0,0
WBGene00010290,F58H1.7,116,,,,,0.188723972,12.70133155,0.944827586,0.19974435,0.697532914,0,0
WBGene00003756,nlp-18,116,,,,,0.289976212,85.05112428,0.993103448,0.291989936,0.680354277,0,0
WBGene00002100,ins-17,116,,,,,0.221331111,23.542906,0.972413793,0.227610008,0.661395461,0,0
WBGene00017900,F28E10.1,116,,,,,0.15633978,6.883272916,0.875862069,0.178498174,0.498556606,1.71E-254,5.87E-248
WBGene00008820,nlp-55,116,,,,,0.088423767,5.910245054,0.924137931,0.095682434,0.47276463,2.14E-241,7.36E-235
WBGene00003747,nlp-9,116,,,,,0.173273564,7.400083837,0.95862069,0.180752998,0.471364217,1.1E-240,3.78E-234
WBGene00020854,T27C4.1,116,,,,,0.063421703,11.06040965,0.95862069,0.06615933,0.469776959,7.04E-240,2.42E-233
WBGene00007653,cysl-1,116,,,,,0.09753916,3.996708547,0.806896552,0.120881864,0.387896569,2.52E-198,8.66E-192
WBGene00001189,egl-21,116,,,,,0.043541975,7.91280431,0.972413793,0.044777208,0.370072963,2.77E-189,9.51E-183
WBGene00002113,ins-30,117,Neurons,,,ASJ,0.463425371,24.7612346,0.972027972,0.476761353,0.765931913,0,0
WBGene00002088,ins-5,117,,,,,0.480909378,5.718206835,0.909090909,0.529000316,0.705091566,0,0
WBGene00002089,ins-6,117,,,,,0.369372013,29.5741976,0.958041958,0.38554889,0.687160125,0,0
WBGene00002107,ins-24,117,,,,,0.341449331,13.9424153,0.923076923,0.369903442,0.656612017,0,0
WBGene00005757,srw-10,117,,,,,0.582611621,2.423211334,0.706293706,0.82488576,0.608778979,8.5E-307,2.92E-300
WBGene00015117,B0294.1,117,,,,,0.262024562,9.772364908,0.937062937,0.279623227,0.605198943,5.35E-305,1.84E-298
WBGene00011289,R102.2,117,,,,,0.172451811,146.71854,1,0.172451811,0.601443021,4.12E-303,1.42E-296
WBGene00010865,M04D8.7,117,,,,,0.254585667,4.431740577,0.867132867,0.293594761,0.585193575,6E-295,2.06E-288
WBGene00000920,daf-28,117,,,,,0.160491604,10.0116218,0.972027972,0.165110067,0.543448264,5.52E-274,1.9E-267
WBGene00007883,C33A12.4,117,,,,,0.123298457,14.50727152,0.986013986,0.125047371,0.525543331,5.37E-265,1.85E-258
WBGene00007913,cyp-36A1,118,Glia,,,Glia_3,0.406564753,7.379207744,0.936619718,0.434076653,0.734645479,0,0
WBGene00010135,F55H12.4,118,,,,,0.393067605,52.37232631,0.992957746,0.395855319,0.723570923,0,0
WBGene00012034,T26C5.4,118,,,,,0.452207569,24.53698283,0.978873239,0.461967445,0.701785162,0,0
WBGene00044198,F56H9.6,118,,,,,0.686293027,2.816148869,0.823943662,0.832936836,0.690859115,0,0
WBGene00014053,ZK669.3,118,,,,,0.334670609,30.21200894,0.985915493,0.339451618,0.681158633,0,0
WBGene00009386,tag-290,118,,,,,0.358721842,17.27647423,0.985915493,0.36384644,0.671199793,0,0
WBGene00020341,T08B1.4,118,,,,,0.424503477,3.245292827,0.866197183,0.490077185,0.626764712,6.43929858587659e-314,2.21E-307
WBGene00000978,dhs-15,118,,,,,0.524034218,8.100910601,0.85915493,0.609941467,0.607625439,2.33E-304,8.01E-298
WBGene00015514,C06A8.3,118,,,,,0.192985668,97.72927142,1,0.192985668,0.579034357,4.39E-290,1.51E-283
WBGene00015857,C16D9.1,118,,,,,0.29403313,10.24364711,0.957746479,0.30700518,0.557695272,1.96E-279,6.75E-273
WBGene00015708,C12D5.5,119,Neurons,,,BDU,0.810899166,8.070725196,0.948905109,0.854562967,0.885903709,0,0
WBGene00008434,D2089.3,119,,,,,0.572519592,8.9668378,0.97080292,0.589738226,0.842951322,0,0
WBGene00194692,T02C12.5,119,,,,,0.375183313,49.65801729,0.98540146,0.380741584,0.831721899,0,0
WBGene00011428,T04C12.3,119,,,,,0.29251505,65.50962443,0.99270073,0.294665896,0.764960471,0,0
WBGene00015790,C15C7.4,119,,,,,0.376008778,4.885158209,0.897810219,0.418806525,0.703987889,0,0
WBGene00044679,K02B12.9,119,,,,,0.382736,14.26654942,0.846715328,0.452024413,0.625393497,1.23E-303,4.23E-297
WBGene00008484,E04D5.5,119,,,,,0.185021699,12.64960603,0.98540146,0.187762761,0.560310097,3.8E-272,1.31E-265
WBGene00018298,nlp-50,119,,,,,0.09439051,23.0303897,1,0.09439051,0.500115268,4.81E-243,1.65E-236
WBGene00017292,F09E5.16,119,,,,,0.119543883,6.5886444,0.912408759,0.131020095,0.463681416,1.94E-225,6.65E-219
WBGene00007345,C05E7.3,119,,,,,0.161354048,2.834278145,0.817518248,0.197370576,0.459493066,2.04E-223,7.02E-217
WBGene00000903,daf-7,120,Neurons,,,OLQ,0.3633312,15.62227234,0.948529412,0.383046847,0.668000177,3.31023982713635e-322,1.13797438633397e-315
WBGene00013336,pnc-2,120,,,,,0.437175905,4.064772893,0.845588235,0.517008026,0.658158158,1.80222795961741e-317,6.19559114589515e-311
WBGene00077775,T07C12.15,120,,,,,0.426102974,14.61077205,0.977941176,0.435714319,0.65736065,4.3600408867984e-317,1.49886869581823e-310
WBGene00016682,C45G9.11,120,,,,,0.323125509,3.203369874,0.735294118,0.439450692,0.536880335,3.64E-259,1.25E-252
WBGene00018258,F41B4.2,120,,,,,0.21166643,22.07764614,0.977941176,0.21644086,0.525252796,1.4E-253,4.81E-247
WBGene00006538,tbb-4,120,,,,,0.206397666,2.344124953,0.691176471,0.2986179,0.423818282,6.96E-205,2.39E-198
WBGene00003841,ocr-4,120,,,,,0.387639913,1.240658822,0.463235294,0.836809971,0.388529281,5.91E-188,2.03E-181
WBGene00019828,R02E12.4,120,,,,,0.166433382,1.552145321,0.558823529,0.297828157,0.353303024,4.62E-171,1.59E-164
WBGene00017136,ccpp-6,120,,,,,0.285235602,0.868889935,0.411764706,0.692715033,0.303425079,3.75E-147,1.29E-140
WBGene00000059,acr-20,120,,,,,0.154465165,1.3105063,0.455882353,0.338826813,0.293587299,1.94E-142,6.68E-136
WBGene00023417,swm-1,121,Neurons,,,ASE,0.68456719,47.55184608,1,0.68456719,0.874960662,0,0
WBGene00013850,ZC84.7,121,,,,,0.523473851,1.791460969,0.644444444,0.81228701,0.561712791,2.29E-269,7.86E-263
WBGene00007816,C30F2.2,121,,,,,0.37644866,3.340303661,0.711111111,0.529380928,0.541902342,6.55E-260,2.25E-253
WBGene00003741,nlp-3,121,,,,,0.119086117,17.71345799,0.97037037,0.122722334,0.517434709,3.12E-248,1.07E-241
WBGene00012281,W05E10.2,121,,,,,0.179773719,7.00919709,0.77037037,0.233360116,0.45584375,7.52E-219,2.58E-212
WBGene00007487,C09G1.5,121,,,,,0.228124516,9.647993317,0.659259259,0.346031569,0.447397572,8.01E-215,2.75E-208
WBGene00001449,flp-6,121,,,,,0.095397848,8.874208149,0.940740741,0.101407161,0.43240786,1.12E-207,3.86E-201
WBGene00007883,C33A12.4,121,,,,,0.087139187,9.950241504,0.933333333,0.093363415,0.428769842,6.1E-206,2.1E-199
WBGene00015117,B0294.1,121,,,,,0.137728923,6.181746648,0.696296296,0.197802176,0.364510898,2.57E-175,8.84E-169
WBGene00195143,C16D2.2,121,,,,,0.150138349,3.149227852,0.637037037,0.235682292,0.334514402,5.01E-161,1.72E-154
WBGene00001553,gcy-33,122,Neurons,"This cluster expresses lin-39, B0393.9, and dhs-29 which are all expressed in AQR neurons but not URX or PQR neurons. It also expresses ZK938.3 and T24D5.2 which are experssed in PQR neurons but not URX or AQR neurons (CeNGEN). ",Even after subclustering we couldn't differentiate between the neurons. ,URX_AQR_PQR,0.479074671,8.254727142,0.903703704,0.530123612,0.689047981,0,0
WBGene00001557,gcy-37,122,,,,,0.592789068,2.470228326,0.777777778,0.762157374,0.664079781,2.84749300258498e-318,9.7889405947065e-312
WBGene00001451,flp-8,122,,,,,0.43429451,90.5823611,0.822222222,0.528196025,0.639681604,1.31E-306,4.49E-300
WBGene00009375,F34D10.6,122,,,,,0.190390917,2.185115035,0.77037037,0.247142055,0.458962625,2.45E-220,8.41E-214
WBGene00016634,C44B11.4,122,,,,,0.128926901,13.52291103,0.82962963,0.155402961,0.457608505,1.08E-219,3.72E-213
WBGene00003570,ncx-5,122,,,,,0.369439644,1.277159545,0.548148148,0.67397773,0.417950644,8.77E-201,3.01E-194
WBGene00001552,gcy-32,122,,,,,0.323654102,1.089864833,0.481481481,0.672204674,0.394053515,2.15E-189,7.4E-183
WBGene00008454,E02A10.4,122,,,,,0.083187113,4.756984614,0.733333333,0.113436973,0.368470755,3.34E-177,1.15E-170
WBGene00010235,F58B4.2,122,,,,,0.152330452,1.603531594,0.540740741,0.281707,0.341545596,2.24E-164,7.71E-158
WBGene00015478,mapk-15,122,,,,,0.106867477,1.359542238,0.622222222,0.171751303,0.328864322,2.46E-158,8.46E-152
WBGene00010632,K07C5.9,123,Neurons,,After subclustering we could identify a subpopulation of I4 neurons (CeNGEN markers). ,I5; I4,0.25175962,10.36518288,0.984251969,0.255787774,0.647850822,1.85E-294,6.37E-288
WBGene00010144,F56C4.1,123,,,,,0.415976777,4.209543313,0.866141732,0.480264097,0.633338511,6.94E-288,2.38E-281
WBGene00001456,flp-13,123,,,,,0.339235348,67.74671374,0.732283465,0.463256873,0.563963231,1.77E-256,6.09E-250
WBGene00206525,R74.10,123,,,,,0.366929411,65.3439355,0.732283465,0.501075647,0.553403817,1.06E-251,3.66E-245
WBGene00050917,Y53G8AL.4,123,,,,,0.430558611,10.53845918,0.771653543,0.557968813,0.526872404,1.07E-239,3.69E-233
WBGene00001448,flp-5,123,,,,,0.103355419,29.00211183,0.984251969,0.105009106,0.517273018,2.36E-235,8.11E-229
WBGene00001447,flp-4,123,,,,,0.237206264,24.97122929,0.732283465,0.323926833,0.515837051,1.05E-234,3.62E-228
WBGene00002093,ins-10,123,,,,,0.259146801,5.319771411,0.755905512,0.342829623,0.451600722,1.17E-205,4.02E-199
WBGene00018774,F53G12.9,123,,,,,0.335211051,2.049881857,0.614173228,0.545792352,0.422437357,1.77E-192,6.09E-186
WBGene00017671,pgal-1,123,,,,,0.05383583,10.72659997,0.984251969,0.054697203,0.405544663,7.6E-185,2.61E-178
WBGene00000301,cav-1,124,Embryonic cells,This cluster prominently expresses cav-1 which is strongly expressed at the embryonic stage while expression is weak in the adult. ,,Embryonic cells,0.584588435,4.031080516,0.733870968,0.796582043,0.569793654,8.59E-254,2.95E-247
WBGene00016088,clec-266,124,,,,,0.571441533,7.200047968,0.661290323,0.864131099,0.561280368,5.09E-250,1.75E-243
WBGene00015610,C08F1.6,124,,,,,0.569257562,1.584299817,0.588709677,0.96695805,0.514480111,2.76E-229,9.47E-223
WBGene00009212,F28D1.2,124,,,,,0.515815713,1.599639086,0.637096774,0.80963479,0.491695676,3.39E-219,1.17E-212
WBGene00001898,his-24,124,,,,,0.252275809,11.50781605,0.741935484,0.340023916,0.46614346,6.99E-208,2.4E-201
WBGene00010234,ttr-50,124,,,,,0.507075812,5.998330087,0.677419355,0.748540485,0.465060585,2.11E-207,7.24E-201
WBGene00004813,skr-7,124,,,,,0.486463312,1.738306044,0.612903226,0.793703298,0.4369454,5.87E-195,2.02E-188
WBGene00015613,C08F1.10,124,,,,,0.457915652,1.617432578,0.516129032,0.887211575,0.434974247,4.38E-194,1.5E-187
WBGene00015112,B0281.5,124,,,,,0.4334044,1.201034821,0.596774194,0.726245211,0.427436659,9.48E-191,3.26E-184
WBGene00012021,T25E12.6,124,,,,,0.478029125,1.061574327,0.580645161,0.823272383,0.4230589,8.21E-189,2.82E-182
WBGene00044568,ntc-1,125,Neurons,,,AFD,0.737089424,58.24139565,1,0.737089424,0.898485994,0,0
WBGene00011534,T06E4.7,125,,,,,0.845229648,3.935096565,0.925,0.913761781,0.827078848,0,0
WBGene00007241,C01G10.16,125,,,,,0.800944511,9.101585309,0.941666667,0.850560542,0.80234274,0,0
WBGene00007542,C12D8.15,125,,,,,0.554815861,10.66601714,0.941666667,0.589184985,0.742838522,3.03356306546525e-321,1.04286010926725e-314
WBGene00009087,F23D12.3,125,,,,,0.393476028,40.90712808,0.983333333,0.400145113,0.664628966,1.61E-287,5.52E-281
WBGene00011137,R08A2.7,125,,,,,0.393737044,9.523050546,0.966666667,0.407314184,0.645011884,4.57E-279,1.57E-272
WBGene00001543,gcy-18,125,,,,,0.634265359,2.550209553,0.758333333,0.83639388,0.606358554,2.06E-262,7.08E-256
WBGene00018136,F37A4.6,125,,,,,0.533553864,2.225788428,0.7,0.762219806,0.557315758,2.72E-241,9.33E-235
WBGene00020190,guk-1,125,,,,,0.231326265,7.316571423,0.916666667,0.252355926,0.55048421,2.37E-238,8.15E-232
WBGene00012281,W05E10.2,125,,,,,0.233571213,7.598811731,0.941666667,0.248040226,0.53020923,1.27E-229,4.35E-223
